,"(0, 0)","(0, 1)","(0, 2)","(1, 0)","(1, 1)","(1, 2)","(2, 0)","(2, 1)","(2, 2)"
 00|  X| X ,9.99999742889913,-0.77816252488877,-0.9476986322373608,1.7421171200550662,5.477412775866868,-0.9266880114626217,4.38243073024,-0.5876485166884171,1.9655424000000004
X X|   |0X0,-3.6,-0.4957281792,-2.0,-1.504352,-0.18544,-0.31628160000000005,-3.61444,-2.0,-4.89444
00X| X0| X ,-2.0,-2.0,-4.4837155712,-0.6727999999999998,-2.0,-2.0,3.8415982691583004,-4.17232395507712,0.0
 X |00 |0XX,9.940970418964131,-0.9130693500880553,5.904000000000001,-1.9550136832,-1.7009041897127997,2.0,-1.3159261097983999,-0.5370059165944514,-1.62
XX0|  0|0X ,-2.0,-2.0,-2.0,-2.0,7.9028480000000005,0.0,-0.49845887999999994,0.0,0.0
0 0|XX |0X ,0.0,6.7232,-1.0728,0.0,0.0,0.0,0.0,0.0,-4.880000000000001
000|XX |0X ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00 |XX | X ,-0.6454990066227737,-0.5407966971018505,9.999999999997984,-0.48704175276958633,-0.6016730899348093,6.038556042647078,0.9833635472694193,-0.5659063770868088,-3.357810172188558
   |0X |XX0,-5.904000000000001,-3.6,0.8961750582899506,-4.880000000000001,0.0,0.009165258752000138,0.0,-2.8621177150464003,-1.398140648881357
00X|00X|X X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0X| 0X|0 X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00X|0XX|X 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X 0| 0X|XX0,-3.8554816,-4.880000000000001,-6.2578865988403205,-1.862561046528,-5.065440000000001,-3.900308224,-2.0,-2.0,-3.9391978106880003
XX0|00X|XX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0X |0 0| XX,-3.6487999999999996,-2.0,-2.0,-2.0,0.0,0.0,5.904000000000001,0.0,0.0
X0 |   | X0,-3.5950615200000002,-3.6,0.025992,0.0,1.9867728724031244,0.0,0.3336211061383168,-5.696690739203794,-3.5629671291635714
00 | XX| 0X,-2.5806656,-2.0,7.9028480000000005,-0.3225920000000002,0.0,-2.9723456,0.0,0.0,0.0
 X | 0X|0X ,9.468397122057103,-1.94224,4.880000000000001,3.46708352,-1.1802122058849605,-1.7763524104950292,-1.572166624352129,-0.22262413266027573,0.0
0XX| 0X|0X ,-1.460284799326995,-0.8764763856409746,-1.62,9.999651550856273,-0.48505585435390225,-1.133895766035037,-0.40697508981113256,-0.6154684830327455,5.904000000000001
0 0|XX |   ,-4.619169792000001,8.3222784,-2.0,-3.1947991040000003,0.0,0.0,1.12176,0.0,1.9077824
X  | X |0X0,-3.1286256908437267,-0.8948874752,-5.6992,-3.46064896,-3.524886464,3.9487829601042126,-3.109252000343619,-5.085608780288,-4.291748183825531
X  |XX0|0X0,-0.4015353534300241,0.0,9.907766279631453,-1.0728,-0.8201164068700241,-0.11752440687002413,-1.55125888,-2.6176320000000004,-0.41876710400000017
X 0|XX0|0X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0  | XX|0  ,-3.6,2.2772673380351995,-0.4782399999999998,0.0,-4.880000000000001,-3.634638411546624,-2.0,-1.56224,0.0
0 0|XXX|0  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00 |  X|X0X,-2.0,-1.62,0.0,0.0,8.3222784,0.0,-2.83125888,0.0,-2.2768407040000005
X0 |   |0XX,-2.0,-3.6,-1.28,-3.024,-0.1368,-1.7368000000000001,-3.6,-2.0,-2.0
X0 |0X |0XX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0XX|X  |  0,-0.4931915348045587,-0.5712219093897147,-0.6016492940868073,-0.5598190624542931,9.999999984822901,6.167398650213696,3.6884522070016,3.57180703072256,-0.5982641179431172
XX |X00|00X,0.0,-1.62,7.9028480000000005,-2.322592,-3.2985919999999997,0.0,-2.3374656,-1.62,0.0
  X|   |0X0,3.0036954609438227,0.0,-6.6348261807459945,1.277408,1.8572158035399804,0.0,-4.9933844551070585,-4.880000000000001,-1.9203200800000002
X0 |0XX|0X ,-2.0,-2.0,-5.904000000000001,-4.956,-2.0,-3.8554816,-5.252704,-2.0,-1.34464
  X|0X0|   ,-1.6,-1.5038873599999998,-2.0,0.0,-2.0,-3.5643332,0.0,0.0,0.0
0 X|0X0|  X,-2.0,-2.0,-2.0,-3.6487999999999996,-2.0,-2.0,4.880000000000001,0.0,-2.0
X 0|XX | 0 ,-5.751722079846401,-5.904000000000001,-3.9800000000000004,-3.9800000000000004,-3.9800000000000004,-4.880000000000001,-4.0,-5.564,-4.390408757248
X00|XX |X0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0X | X |00X,-4.880000000000001,-3.423832,0.9272,5.904000000000001,0.0,0.0,-3.2199999999999998,-1.8238320000000003,0.0
0X0|XX |00X,-3.6,-2.0,-2.0,-2.0,-2.0,0.976,-3.6,0.0,0.0
0  |  X|X0 ,-2.504677555110857,0.2432,0.0,0.39741190400000004,6.945387265757728,-4.526616419506032,-1.9278,0.0,0.9272
0 0| XX|X0 ,-2.0,3.6,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0
 00| XX|XX0,9.962221068137044,-0.5677294633398564,-0.11121562039681515,-0.4,0.0,-1.7835628837109758,-0.11121562039681515,0.0,-0.25701155362803557
 0 | 0 |XX ,-1.1067915600269456,-1.8455091952975653,-1.7834157348491435,2.6976156362941834,-2.104133671204482,0.35196199040489917,-2.190778367800236,-2.0151371559663085,8.409603426434959
00 | 0X|XX ,-0.9331590057983998,-1.7052402341347388,5.904000000000001,-1.2841471999999998,-3.3464035254960187,-1.0509858986880767,-0.7910147217167537,0.0,9.998338465005268
X00|   | XX,-7.199272764793819,-7.123392711031522,-5.716430715994113,-4.0792,3.5793302253568,-5.6864,-3.9336242373737837,-5.927348567787929,-4.880000000000001
 00|XX0| X ,2.0,-1.62,0.0,-1.62,-1.62,-2.612,0.0,-0.5980736000000001,8.65782272
 00|XX0| X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X  |X00|0X ,-0.444945585578481,3.5248057848216052,9.998936617603372,-0.3011606982281406,-1.0343027567717349,-1.7003156916489992,-0.5856368770539617,-0.20046451446332675,1.9750279953612802
  X|X  |0 0,0.0,0.0,-1.62,-1.775392,2.791665602356831,0.684,-2.3298550005390117,9.81985601490518,0.0
 0X|X X|0 0,-2.0,-3.6,0.0,-2.0,0.0,-2.0,0.0,2.0,0.0
 X0|0X |0 X,7.37856,0.0,-1.3006655999999999,-2.0,0.0,-4.880000000000001,0.0,-2.0,0.0
0X0|  0|XXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 XX| 00|  X,3.80500524574427,-3.5873911156476725,-1.2861578075637377,9.990096479685716,-1.1586182235826488,-2.0030275225697642,-1.3378342912000005,3.124149664048597,-2.381690880045552
0 X| 0 |  X,-2.7222119326996888,3.3979173139681063,-2.45307151924203,4.965308445907882,-2.655720862136353,8.211385695919441,0.46920240142518777,1.7055445990139393,-2.0818212765936925
XXX| 0 |0 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0XX| 0 |X 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00 | X | X ,-0.6744256286932269,-0.9009598791242921,9.999999999658241,4.59237273100288,-2.3174913801445367,3.4392851674356373,7.0572178082988035,-0.49315588494592527,3.126516461603389
   | 0 |X0X,8.20488564570766,9.999999999999996,7.272239007335861,5.904169051743875,-0.6461042747127723,8.470562345810508,-0.5431849099752146,-0.5056852791311647,-0.5004403107694868
 00|X0X| X ,9.995943518079269,-0.3379488915328125,-2.0,-0.43643783505943956,-0.5268685652975091,-0.20926355459412663,5.904000000000001,-0.7652069409940845,2.2993344000000002
  X|  0|X0 ,-1.94224,-0.9159999999999999,-2.0,-1.6,7.20330500490983,-2.0,-1.986282,-2.0,-1.6
X X| 00|X0 ,-0.35630291097781513,2.0,-0.11121562039681515,9.975821483607708,-0.3379488915328125,-1.1747055085875302,-0.42679514302001975,-1.62,-5.904000000000001
X X|000|X0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0 |   |XX0,5.231607109500928,-4.52420666660864,0.0,0.0,0.309616704,0.38,-1.7036912000000002,-2.95296508672,-3.0666441600000005
 0X|0  |XX0,-2.0,-3.6,-2.0,-2.0,1.8726181142655876,0.0,0.0,-3.6,-2.0
0X |0 X| 0X,-1.62,0.0,0.0,-1.62,0.0,-1.0728,9.31280523264,0.0,-1.0888070057983998
0X |0 X|00X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XX0|   |X 0,-0.7053438134597225,-0.9556084295750731,-1.5001635638593516,1.8881863168000002,3.5776316070799603,9.996754814463415,0.0,1.2733927486265755,-0.9290447418924769
X0X| X |  0,-2.0,-2.0,-3.6672678154534584,-3.6,-2.995383299094446,-1.57488,6.382800971297588,1.5695836737536002,-3.9100784250774816
X0X|0X | X0,-5.359789824,-2.0,-5.4205548032,-2.0,-3.8803852800000005,-4.880000000000001,-1.66445568,-3.8803852800000005,-2.0
X0 | 0 |  X,-0.701329267465433,-0.6995711815087742,8.016146778679156,8.543692708376588,-0.5399393647479206,8.574595510409724,8.730700570106485,9.999999999999954,-0.9593676430344518
  X|X  | 00,0.0,0.0,-1.9550136832,-1.775392,0.684,0.0,9.718525023289343,-0.5980736000000001,-1.62
 0X|X X| 00,-2.0,-2.0,-2.0,-3.6,0.0,0.0,0.0,0.0,-2.0
X0X| 0 |   ,-0.5387881014462701,-0.6280616251925901,-0.5129289298864701,8.717611398050614,-0.5020879686566152,9.049968971940883,6.875269263213316,9.999999999999996,7.406014133174509
X0X| 0 | 0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
  X| XX| 00,-3.6,-0.5960000000000001,-4.480839773798401,-1.6960000000000002,-2.3374656000000003,-4.4558656,9.718525023289343,-5.735200000000001,0.0
 X |000|X  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X  |X X|00 ,-4.604933240319999,-0.9159999999999999,-2.0,-2.0,7.131106492923903,-3.366072,-2.8781196560261124,-0.7377660230492161,3.6
  X|X00| X0,9.999319435266157,1.1528896000000002,-3.701505335087771,-0.38443171188408154,-0.6822970349016024,-1.5447312223914327,1.64773817344,-0.5437660960007835,-0.36516852061498895
0 X|  X| 0 ,-4.195051715534736,0.0,-1.1558675035565578,0.0,7.816014722399043,-2.0,-3.40544,0.0,0.0
00X| 0X|  X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
  0|X 0| X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0X | 0 |0XX,-2.260955906968781,-0.9757644068700241,9.940970418964131,0.0,0.0,2.588279754424975,-0.8774794904371199,-1.1703244068700243,-1.581978011508744
  0|X  | X0,1.6451264,1.5814080000000001,-4.648769899866981,-1.1775152314579778,8.839487214510337,0.0,0.0,-3.962671225763683,-1.8238320000000003
  0|X0 |XX0,9.998338465005268,0.09494912000000011,-0.44899748296312214,-0.7262915528969993,-0.3250820465981244,6.7232,0.0,-1.3263137715565316,-1.099039851416781
0 0|X0 |XX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0X0|X X|0  ,-3.6,-2.0,-2.0,0.0,0.0,0.0,-2.0,-3.6,0.0
0X0|XXX|00 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0X|0  |  X,-2.0,-2.0,-4.613633984,-4.613633984,0.3331207167999999,2.4238528,0.8273360000000001,0.0,-4.829700781568
00X|0 X|  X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X0 |0XX|  0,-2.0,-2.0,0.1368,0.0,-2.0,0.0,0.0,0.0,-2.0
X00|0XX|X 0,-3.3196147199999997,-3.524,-4.59961472,-4.3593681408,-5.2958161408,-1.7756480000000001,-2.0,1.731564544,-1.7756480000000001
00X|X X| 0 ,-3.6,-3.6,-3.6,-2.0,0.0,0.0,-2.0,-2.0,-3.6
00 |0 X|XXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0 X|0 X|  X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X  | X | 00,-4.103342022148096,2.7572522960921293,0.0,0.0,-6.1837898030080005,0.38,0.0,-2.6696083190545723,-4.6813056
XX | 00|   ,-0.5027055250826726,-0.5012875734285978,9.34043404368186,9.999999999999996,-0.5001864866072798,-0.5019818280089232,3.3794347097007287,1.0077822417857498,0.7338601948719892
XX |X00| 0 ,-5.940200000000001,-8.53806533107712,0.45166096334913597,-4.89508448,-6.653852599808001,-4.810652599808,-5.936518963199999,-5.4953460738099205,-4.880000000000001
X00| 0 | XX,-2.5589026860230253,-4.880000000000001,-2.3025983740841083,-3.6120109465600003,-2.368180196478157,1.6146785041612803,9.969776854509636,-0.9587626028230248,-2.0015367694453885
X00|00 |XXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0XX| X |0  ,-0.5020532559726159,-0.7350429371442588,-0.48098631997870045,9.999999999910411,-0.46007388453975534,-3.2289711040751206,-0.4613211966934768,7.321651270015159,1.97146179103741
0XX|0X |0  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 0X| 0 |XX ,-3.946409940566271,-4.5703784181243385,-3.2653177564908513,-3.6,-3.4553567543376857,-3.5046399999999998,-2.0,-4.930432691309489,6.710313088608853
 0X| 0X|XX0,9.926213023705163,-0.6920931254960191,0.0,-0.4,-0.22928739432194256,0.0,-2.0,0.0,-1.0888070057983998
 0X|X  |X0 ,3.245575622355185,0.0,0.0,0.0,6.7232,0.0,-2.47824,-0.8782399999999999,0.0
   |X0 |XX0,9.999999654912683,-2.5705585124387795,-2.8634431999999994,-0.5544688769186565,-0.6209403908998343,3.296791238656,-0.5987165935134333,-0.4788696367140221,-0.6469479132136472
0  |X0 |XX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
  0|XX |0  ,0.0,0.47846579200000017,-3.691300407576087,-2.786951667396957,-2.7293708210926453,0.6991427507200001,-4.880000000000001,0.0,6.200758390976146
 X | X0|0  ,-1.7568,-2.0,-1.58556,-1.2582399999999998,-1.9278,-2.0,-2.0,0.025992,0.0
   |0XX|0X ,9.992077183748574,0.9880000000000001,-3.1622399999999997,-1.4206006734573378,-0.9325505981480959,-0.558666879865336,-0.10717799705396161,0.0,-0.2580736000000002
 00|X X|0 X,8.926258176000001,-0.41876710400000017,0.0,-1.316,4.880000000000001,-0.5980736000000001,0.0,0.0,-1.62
000|X X|0 X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
  X| 0 |XX0,9.999999962946532,2.22486832816128,-0.39367346990155605,6.337365183361843,-0.4394179217197129,5.941619951779841,-0.4715927733480662,-0.7124322809499508,-0.615314945494083
 XX| 0 |0X ,9.43778860095027,-3.0751930472668394,0.0,-1.602592,-1.1299990936296798,-0.19807359999999985,-2.373384647995983,-2.852605478282547,-2.58789888
X 0|0  | X ,-3.3336339840000004,0.0,-1.6885913497600002,0.0,3.235952748626575,0.0,2.89067196589565,-3.0394644295680004,0.0
X 0|0X | X0,-2.09845888,0.0,0.0,0.0,-0.8782399999999999,7.9028480000000005,0.1368,0.0,-2.47824
  0| 0X|0X ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0XX|X  | 00,0.0,-1.6480164883496962,-1.16225094656,-1.0728,9.64815627911168,1.2312,2.0,0.0,-0.41876710400000017
X0X|X00|X 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X0 |0X |   ,-5.893476785147422,-4.85131519686103,-3.024,-6.688502862123103,-5.892250704634279,-3.6,-1.9505292826706446,-3.5962146406400004,0.3459112027136
  0|00X|XX ,-1.024,-0.48367151516569895,-4.4478581632,-4.037362868790289,-2.4813613591552004,-5.06136286879029,-2.0,-3.982541675113308,5.216755649475537
0XX|   |0  ,-3.6,-2.9308736,-1.35669888,9.450244186112,3.445811935773034,0.0,-6.147360000000001,0.5472,0.684
X0 |0XX|   ,-7.9028480000000005,-5.98952269056,-1.5354816,-3.6767283840000005,-4.880000000000001,-4.880000000000001,-0.707113728,-2.0,-0.6128931450880001
X0X|0XX| 0 ,-3.9800000000000004,-2.0,-2.0,-3.6,-2.0,-2.0,-2.0,-2.0,-3.6
XX0|X  |0  ,-2.0902341198124885,-3.0704937576431695,-1.2593188819796595,-1.2394444616513796,9.997403851570732,0.9272,-1.048453694565007,0.0,3.0608422400000004
X00| X0|  X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
  0|X 0|XX ,-1.2582399999999998,0.309728,-3.75824,-2.0,-2.0,-2.6728,-2.0,-2.0,5.904000000000001
X X| X0|0  ,-3.9800000000000004,-3.104352,-5.26,-4.880000000000001,-3.9800000000000004,-5.26,-3.6,-4.4192,0.6142576023568305
X  |  0|X0X,-5.69850208,1.801568,-1.98,-2.0,-2.0,-2.0,-2.0,-2.0,-3.6
   |X X|00X,-3.6,-3.6,-4.880000000000001,-4.880000000000001,-3.1622399999999997,-3.9800000000000004,-2.0,-2.0,-3.6
0X |X X|00X,-3.9800000000000004,-2.0,-2.0,-2.0,-3.6,-2.0,-3.9800000000000004,-2.0,-3.9800000000000004
0XX|X0X|00X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 XX|0X |0  ,9.998338465005268,-2.2011683273919753,-1.0605367422797625,-1.7220515970539616,-1.1561683994582868,-2.0,-0.961277369650222,-2.8786339840000004,-3.6
X0X|00 | X ,-1.687589155454976,-2.0,-2.36854342656,-2.0,-0.41502061043711985,9.64815627911168,1.014752,0.0,0.0
X0X|00X|0X ,-3.2837534208,-2.0,-3.3196147199999997,-4.5637534208,-3.2837534208,-5.1425588940799996,-3.6,-3.2837534208,1.731564544
X  |00X|0X ,-2.1862579523584,0.38982528000000005,9.992077183748574,-3.5157267003357715,-2.3306161409261565,-2.029267357168016,-0.3061902721897579,-1.2248944837178117,2.000112761266411
XX |00X|0X0,-2.0,-3.6,9.64815627911168,-0.5823299877109759,-0.41876710400000017,-0.8175342080000001,-2.026757354110976,-0.41876710400000017,-3.5438981631999997
0 X|X00|X  ,-1.5789100526536637,4.343818852038681,-1.5661527493582084,-3.056944695536746,-2.955803374217319,-1.8032828378611008,-3.147647712667277,9.488510056016766,5.904000000000001
 0 |0  |X X,-0.742072,-2.760455904768,1.4835623654359036,-4.040455904768,-0.577062792101052,0.0,-2.92179896625152,0.0,-2.1713979325030404
00X|0  |X X,-3.9800000000000004,-3.9800000000000004,-3.9800000000000004,-3.6,-2.0,-2.0,-2.0,-2.0,-2.0
X  |  0| X0,-3.8258872766464007,1.9369639407616002,9.969776854509636,0.45945344,4.528179521626852,-1.1599779970539617,0.0,-3.48275736576,-0.9856218857344125
  X|X0X| 00,9.774820018631475,2.0,-0.30401094656000005,-2.223927349575025,-0.1427841964600198,-1.26903514302002,4.880000000000001,-0.6860148143048361,-1.775392
0 X|X0X| 00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0X |X 0| 0X,-2.0,-4.880000000000001,0.23950822400000002,0.0,0.0,-2.0,0.0,0.0,0.0
0 0|X  |X0X,-2.0,3.6,0.0,0.0,0.0,0.0,-2.0,-3.2199999999999998,0.0
XX0|XX0|00 ,-3.6,-2.0,-3.6,-3.6,-2.0,-3.6,-2.0,-2.0,0.0
X  | X |00 ,-1.7273818857344125,1.801568,-0.3441919999999998,3.1168755200000002,-0.984448916382774,0.0,-1.103835751591614,-1.1198182169013724,9.998936617603372
X0 |0  |X  ,-3.5715543552,-3.4715119003904,0.298928054272,0.0,7.791991128651576,0.046208,-2.9079006170126327,0.0,0.0
X X| X |0 0,-1.3891940761130053,5.0825732878336005,-2.114785939928007,0.9076160000000002,-2.6230506428774523,-1.1885311981145357,-1.4237279107736258,9.996754814463415,-1.7523226306860675
  0|   |0XX,0.9880000000000001,0.9272,0.0,0.0,9.5601953488896,0.9272,-2.0,-0.41876710400000017,-2.1256000000000004
0X0|  X|  X,-2.3626465609479914,-1.897666291573556,-2.8027982895971166,7.484495945283054,4.385486390583448,-3.4978740455117565,9.498957283495944,-0.694510040707996,-3.8143164620434664
 0 |X 0|X X,-2.4888011289843455,-4.880000000000001,-3.6,-3.6,-3.6,-2.0,-2.0,0.0,-2.0
 XX| 0X|0  ,-2.4139841014888175,-5.265619468736421,-4.680541179396018,-5.748352,-2.3767514890346417,-3.8583672129471154,-2.9152589314181023,-3.6,5.480027290494406
0XX| 0X|0 X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0 0| 0 |XXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 00|XXX|0X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 X0|X0 | X ,4.447966156318361,-0.3007871184030218,-0.3636312698867202,-0.8666653140812726,-1.1611911088615277,3.11153544880128,9.99999215362283,-1.285173987436596,7.655279321052731
 X0|X00| XX,-2.0,-3.2199999999999998,-2.44225094656,-4.880000000000001,-3.7358862371680166,-2.0,9.81985601490518,-3.7134725632,0.0
0XX|0 0|  X,-2.0,-3.6,-2.0,-2.0,4.880000000000001,-4.880000000000001,0.0,0.0,-2.0
0 X|XX0|0  ,-2.0,1.5886610072327867,0.0,-3.4420216926986242,0.0,-3.3323173786453664,-3.0988937226620186,0.0,0.07600000000000001
0 X|XX0|00X,-5.3565811199999995,1.66445568,-2.0,0.0,-3.6,-5.3993064959999995,-1.71961472,0.0,0.0
 0X| 0 | 0X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XX0|  0| 0X,-2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,-2.0,0.0
 00|X0X| XX,9.64815627911168,0.0,-0.90704560463872,-0.2044536046387201,-0.8820845465600001,-0.30401094656000005,0.0,-2.0886406057984,-0.23056700579839992
  X|0X |0 X,9.995943518079269,-2.0,0.0,-0.3550136832,-1.6180988217459837,0.684,-0.7225920000000001,-2.976,-0.8993542320597143
 XX|0X0|0 X,9.141006540800001,-2.322592,0.0,-2.916,0.0,-2.0,0.0,-2.0,0.0
   |00X| X ,7.056460826536823,3.5533798755293216,5.851049993976773,-1.153200515555842,-1.1809718842085972,-1.1264058561347212,9.497570368455158,-1.3045306865997777,5.875726854182494
X  |00X|X0 ,-1.9550136832,9.987620599607146,0.9272,-0.11401952549601901,-1.6834327040000001,-1.1724470702079999,-0.24920239304342304,-2.288739584,0.07600000000000001
X X|00X|X00,-3.6,6.7232,-1.316,-2.3688000000000002,-2.916,-2.322592,-0.8782399999999999,-1.0728,-3.9528
 0 |XX |0  ,1.8524261697290245,-3.6,-1.681624,-4.602582241547434,-3.507584,1.0223334655398253,-3.402796299349551,-2.0,-1.444352
0X |   |X0X,-7.545646124421121,-6.7232,-0.7952082549007962,-0.6879075119104,-0.9708217082815336,-0.48629217484799997,-3.67081376,-6.103507750998016,-4.880000000000001
0  |X X|X 0,-2.9532465609488194,5.119016387330048,0.6401899281612797,-0.9344094098838805,9.999999654912683,-0.48984162287730126,-0.9831988921584655,-3.9079846297600005,-0.718699441558786
 0 | X0|X  ,-2.0,-3.5278,5.5744707751936,0.0,-5.54577248,-3.61907357489152,-5.51972281096192,-3.6,0.0
X0X|X  |0  ,-2.0,-4.76137504512,-3.994186319521024,-3.6,1.989370353678824,0.0,-4.426563882600137,0.0,2.916400896
 X0|X00| X ,5.230580803745219,-1.80445360463872,-2.916,-1.780034357248,-0.35335120225841976,-0.8782399999999999,9.774820018631475,-0.515579372060672,0.0
X  |X0 |0 X,-0.6195910799612694,7.379348956466828,9.999996786123912,-0.6727298191564228,-0.6098832743349732,3.7397165568000004,-0.6636458343780817,4.350581752578048,-0.5200809651972198
X X|X0 |00X,-3.892,6.7232,0.0,-1.316,-2.0,-2.0,-2.47824,0.0,-2.0
 0 |  X|X0X,1.6567427758371636,-3.453586816361273,8.670185713795933,-4.880000000000001,7.37856,-2.246327940153342,-1.0569783055849942,-2.799255838208,-0.9510474780499969
X00|  X|0 X,-4.880000000000001,-2.0,-2.0,-3.6,4.880000000000001,0.0,-2.3688000000000002,0.0,-2.0
  X| 0X|0  ,7.565359664694146,0.4379603398683045,-1.1632275306837445,-1.8278151911865113,-1.579566914054842,-1.1947967160185602,-2.4947968926428925,3.6955206290321807,9.496507698772408
  X| 0X|0X0,9.992077183748574,1.1903978106880002,-0.24469586597183984,4.396057858432161,-0.21573269225578692,-1.3422096358126319,0.0,-2.1980736,-0.9471087318212273
 XX| 00|0X ,9.377315901820706,-1.7379302345111245,-1.3721776862950104,2.0,-1.838501175328369,0.0,-2.897381733046283,-1.9042646058543755,2.4238528
0XX| 00|0XX,-2.6728,-2.16751119178753,-1.6268581145574628,9.907766279631453,-2.1485354240450842,-0.23056700579839992,-0.34291706221556567,-1.9133114010987398,-0.3063470801709959
000|0X |X X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X X|000|X  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 XX|0X0|0X ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
  0|X0X|X0X,-1.4757120000000001,9.980657186886166,-0.8669358013650019,-3.143208757248,-2.255764406870024,-1.4233818857344125,-1.5048643381241882,-0.3550136832,-1.5193644510193898
 XX|X 0|0  ,-0.1368,-2.0,-2.0,-2.0,-1.6,-4.880000000000001,-2.0,1.277408,-3.2800000000000002
XXX|X 0|0 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
  0|0 X| XX,-2.0,-0.684,-2.0,-2.916944112054272,0.7348969995394274,-2.56086147643392,5.88700239618048,-4.7144949309071364,-4.90819079936
  X|XX0|0  ,-0.9682956864789729,0.0,-3.010605408443597,0.0,-2.0,0.0,-2.9880092634931197,0.684,6.242936329926437
0X0| 0 |0XX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0X0|0XX|   ,-2.47824,-2.47824,-2.0,-2.0,-2.0,-2.0,7.37856,0.28038528,0.0
00 |0 X|XX ,-2.1980736,-3.6,7.37856,-2.322592,-0.4782399999999998,-3.4780736,-2.0,0.0,0.0
   |0XX| 0X,-2.0,-1.6,-1.92899726336,-3.6,-2.0,-2.0,-2.0,-2.0,0.0
 X0|0XX| 0X,-1.8282013081600001,-4.880000000000001,-5.41338254336,-5.41338254336,-5.0168,-5.16038528,-2.0,-3.6,-5.26982528
0 0| X |XX0,0.0,7.9028480000000005,-2.0,0.0,-1.79445888,0.0,-2.09845888,-0.49845887999999994,0.0
X  |X0 |  0,-3.6546820243179625,1.7923267836791748,3.5982097740082684,-2.8232485165897683,-3.359459872637598,2.2887621547281123,8.465888047948052,2.3216608620467567,-2.281759611594465
   |00X| XX,-3.2800000000000002,-4.284000000000001,6.546572620853029,-0.7561512020379246,-3.005583799808,0.0,-0.19807359999999985,0.0,-1.4633437998080003
0  |00X|XXX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X0 |  X|00X,-2.0,-3.6,0.0,0.0,3.6,0.0,0.0,0.0,0.0
  X| 0X|0X ,-0.09060294656000023,-0.1368,-5.643758058688512,0.3477680279552,-3.4810633344393223,-1.9339240746885122,-2.0,0.0,0.0
X X| 0X|0X0,-5.219197810688,-1.7852516352,-2.0,-3.6,-5.490556059238401,-3.9289972633600003,-6.5024714239999994,-3.9289972633600003,-2.0
